Tools,Port 2: NDI 8700339  s/n:34801403,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 3: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8390,1,OK,0.2793311,0.4546642,-0.2509264,0.8076451,56.572,78.424,-1408.746,0.2255892,4,OK,56.612,78.27,-1408.781,OK,61.243,30.966,-1394.238,OK,109.058,20.538,-1368.231,OK,110.765,83.48,-1383.291,Port 3: NDI 8700340  s/n:34802401,8390,1,OK,0.4559665,0.150523,-0.2730158,0.8336065,99.778,-174.239,-1238.829,0.1412556,4,OK,99.859,-174.2,-1238.977,OK,99.757,-203.787,-1198.461,OK,78.975,-244.438,-1166.117,OK,121.087,-243.379,-1122.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8393,1,OK,0.2790401,0.4542972,-0.2511213,0.8078915,56.584,78.419,-1408.801,0.2290363,4,OK,56.613,78.267,-1408.818,OK,61.248,30.963,-1394.33,OK,109.05,20.533,-1368.218,OK,110.755,83.478,-1383.3,Port 3: NDI 8700340  s/n:34802401,8393,1,OK,0.4560201,0.1506358,-0.2730491,0.8335459,99.766,-174.231,-1238.848,0.1469703,4,OK,99.851,-174.197,-1239,OK,99.748,-203.784,-1198.463,OK,78.972,-244.44,-1166.149,OK,121.091,-243.387,-1122.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8396,1,OK,0.2793986,0.4544049,-0.250791,0.8078097,56.582,78.398,-1408.784,0.2262323,4,OK,56.614,78.252,-1408.831,OK,61.245,30.95,-1394.244,OK,109.058,20.522,-1368.213,OK,110.764,83.465,-1383.302,Port 3: NDI 8700340  s/n:34802401,8396,1,OK,0.4558552,0.1505975,-0.2731889,0.8335972,99.779,-174.234,-1238.825,0.1533403,4,OK,99.869,-174.218,-1238.969,OK,99.756,-203.791,-1198.418,OK,78.976,-244.469,-1166.155,OK,121.085,-243.396,-1122.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8399,1,OK,0.27925,0.4545112,-0.2509827,0.8077417,56.582,78.426,-1408.774,0.2284589,4,OK,56.619,78.277,-1408.807,OK,61.241,30.966,-1394.275,OK,109.064,20.537,-1368.228,OK,110.767,83.487,-1383.299,Port 3: NDI 8700340  s/n:34802401,8399,1,OK,0.4549307,0.1502679,-0.2733885,0.8340961,99.769,-174.227,-1238.845,0.1197136,4,OK,99.847,-174.198,-1238.967,OK,99.745,-203.798,-1198.51,OK,78.977,-244.483,-1166.224,OK,121.058,-243.373,-1122.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8402,1,OK,0.2792403,0.4544297,-0.2509674,0.8077957,56.586,78.422,-1408.779,0.2257239,4,OK,56.618,78.273,-1408.813,OK,61.254,30.969,-1394.273,OK,109.06,20.537,-1368.219,OK,110.766,83.481,-1383.296,Port 3: NDI 8700340  s/n:34802401,8402,1,OK,0.454603,0.150278,-0.2735839,0.8342089,99.753,-174.219,-1238.832,0.1199831,4,OK,99.835,-174.206,-1238.944,OK,99.725,-203.811,-1198.476,OK,78.979,-244.502,-1166.265,OK,121.04,-243.384,-1122.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8405,1,OK,0.2792927,0.4545483,-0.2508932,0.8077339,56.573,78.402,-1408.797,0.230997,4,OK,56.604,78.251,-1408.84,OK,61.238,30.949,-1394.282,OK,109.063,20.524,-1368.257,OK,110.765,83.463,-1383.322,Port 3: NDI 8700340  s/n:34802401,8405,1,OK,0.4544087,0.1501862,-0.2735984,0.8343265,99.749,-174.244,-1238.84,0.115162,4,OK,99.829,-174.233,-1238.948,OK,99.718,-203.837,-1198.489,OK,78.974,-244.526,-1166.286,OK,121.034,-243.397,-1122.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8408,1,OK,0.2794759,0.4544627,-0.250787,0.8077517,56.576,78.416,-1408.786,0.2238874,4,OK,56.604,78.272,-1408.846,OK,61.239,30.966,-1394.232,OK,109.049,20.529,-1368.233,OK,110.765,83.481,-1383.306,Port 3: NDI 8700340  s/n:34802401,8408,1,OK,0.4634032,0.1518571,-0.271988,0.8295899,100.188,-173.861,-1238.417,0.1118165,4,OK,100.247,-173.854,-1238.538,OK,100.081,-203.396,-1198.013,OK,78.931,-243.664,-1165.557,OK,121.458,-243.254,-1121.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8411,1,OK,0.2794314,0.4547977,-0.2508184,0.8075688,56.561,78.416,-1408.722,0.2190695,4,OK,56.604,78.261,-1408.737,OK,61.242,30.958,-1394.227,OK,109.053,20.529,-1368.205,OK,110.765,83.482,-1383.305,Port 3: NDI 8700340  s/n:34802401,8411,1,OK,0.5756721,0.1767148,-0.2439137,0.7601839,102.815,-169.184,-1234.524,0.0541895,4,OK,102.812,-169.175,-1234.524,OK,102.213,-197.87,-1193.656,OK,77.6,-232.094,-1156.793,OK,125.17,-241.269,-1119.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8414,1,OK,0.2792392,0.4546254,-0.2509982,0.8076764,56.563,78.418,-1408.766,0.2248887,4,OK,56.602,78.263,-1408.797,OK,61.236,30.956,-1394.269,OK,109.044,20.531,-1368.249,OK,110.756,83.476,-1383.302,Port 3: NDI 8700340  s/n:34802401,8414,1,OK,0.6606481,0.194496,-0.2164327,0.692006,105.779,-165.415,-1232.125,0.1384657,4,OK,105.72,-165.401,-1232.021,OK,105.057,-193.259,-1190.781,OK,79.141,-221.927,-1150.039,OK,128.411,-239.686,-1118.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8417,1,OK,0.2793801,0.454495,-0.2508608,0.8077437,56.571,78.416,-1408.772,0.2216644,4,OK,56.61,78.273,-1408.809,OK,61.235,30.952,-1394.248,OK,109.043,20.536,-1368.221,OK,110.756,83.48,-1383.304,Port 3: NDI 8700340  s/n:34802401,8417,1,OK,0.6794469,0.198343,-0.2095364,0.6746158,106.434,-164.562,-1231.629,0.1466777,4,OK,106.375,-164.551,-1231.52,OK,105.715,-192.193,-1190.142,OK,79.706,-219.54,-1148.514,OK,129.057,-239.352,-1118.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8420,1,OK,0.2793328,0.4542845,-0.2508574,0.8078795,56.577,78.414,-1408.77,0.2277867,4,OK,56.61,78.268,-1408.81,OK,61.231,30.963,-1394.24,OK,109.043,20.539,-1368.18,OK,110.751,83.481,-1383.273,Port 3: NDI 8700340  s/n:34802401,8420,1,OK,0.6700795,0.1965955,-0.2132409,0.6832803,106.089,-164.83,-1231.823,0.1208823,4,OK,106.026,-164.827,-1231.736,OK,105.359,-192.585,-1190.38,OK,79.388,-220.615,-1149.278,OK,128.704,-239.435,-1118.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8423,1,OK,0.2793233,0.454526,-0.2509186,0.807728,56.575,78.44,-1408.765,0.2287226,4,OK,56.605,78.295,-1408.815,OK,61.24,30.982,-1394.244,OK,109.058,20.558,-1368.228,OK,110.765,83.492,-1383.286,Port 3: NDI 8700340  s/n:34802401,8423,1,OK,0.6343306,0.1906524,-0.2284882,0.7134911,105,-164.943,-1232.62,0.1268072,4,OK,104.965,-164.939,-1232.551,OK,104.208,-193.316,-1191.629,OK,78.422,-224.062,-1152.32,OK,127.326,-239.311,-1119.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8426,1,OK,0.2791008,0.4544275,-0.2510589,0.8078167,56.566,78.426,-1408.768,0.2277799,4,OK,56.596,78.274,-1408.81,OK,61.236,30.968,-1394.267,OK,109.04,20.542,-1368.224,OK,110.746,83.488,-1383.268,Port 3: NDI 8700340  s/n:34802401,8426,1,OK,0.5972848,0.1811041,-0.2382091,0.7441159,103.424,-164.255,-1235.32,0.1023574,4,OK,103.4,-164.243,-1235.272,OK,102.711,-192.768,-1194.434,OK,77.572,-225.691,-1156.606,OK,125.731,-237.012,-1121.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8429,1,OK,0.2792093,0.4543841,-0.2509514,0.807837,56.562,78.403,-1408.767,0.2296158,4,OK,56.593,78.254,-1408.813,OK,61.227,30.951,-1394.247,OK,109.038,20.526,-1368.208,OK,110.74,83.465,-1383.267,Port 3: NDI 8700340  s/n:34802401,8429,1,OK,0.5742513,0.1766755,-0.2408639,0.7622373,101.207,-161.44,-1240.07,0.1903754,4,OK,101.159,-161.369,-1240.114,OK,100.838,-189.887,-1199.222,OK,76.488,-224.052,-1161.994,OK,124.264,-232.929,-1124.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8432,1,OK,0.2792162,0.4546057,-0.2510408,0.8076822,56.556,78.439,-1408.74,0.2289959,4,OK,56.595,78.289,-1408.787,OK,61.228,30.976,-1394.229,OK,109.038,20.557,-1368.236,OK,110.743,83.482,-1383.259,Port 3: NDI 8700340  s/n:34802401,8432,1,OK,0.6704965,0.2092788,-0.2045757,0.6817518,94.043,-159.727,-1238.947,0.2284388,4,OK,93.943,-159.583,-1239.05,OK,94.682,-187.671,-1197.758,OK,70.166,-216.148,-1155.942,OK,120.521,-234.988,-1126.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8435,1,OK,0.2792475,0.4545473,-0.2509517,0.8077319,56.555,78.422,-1408.749,0.2235276,4,OK,56.587,78.274,-1408.78,OK,61.229,30.965,-1394.25,OK,109.037,20.537,-1368.206,OK,110.741,83.481,-1383.282,Port 3: NDI 8700340  s/n:34802401,8435,1,OK,0.7182938,0.2012366,-0.2247775,0.6269233,74.75,-158.416,-1233.376,0.2369385,4,OK,74.657,-158.246,-1233.509,OK,71.35,-186.929,-1192.704,OK,42.93,-212.245,-1151.286,OK,89.947,-238.959,-1122.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8438,1,OK,0.2792322,0.4547032,-0.2509415,0.8076526,56.547,78.418,-1408.73,0.2249495,4,OK,56.586,78.264,-1408.767,OK,61.226,30.959,-1394.228,OK,109.043,20.532,-1368.222,OK,110.742,83.484,-1383.274,Port 3: NDI 8700340  s/n:34802401,8438,1,OK,0.7654593,0.164759,-0.2976473,0.5461982,46.41,-154.693,-1229.036,0.1843021,4,OK,46.357,-154.559,-1229.196,OK,32.762,-183.516,-1190.672,OK,-4.517,-203.74,-1153.974,OK,32.468,-241.51,-1123.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8441,1,OK,0.2794368,0.4544764,-0.2507552,0.8077673,56.556,78.425,-1408.77,0.2230325,4,OK,56.589,78.278,-1408.801,OK,61.223,30.977,-1394.246,OK,109.036,20.547,-1368.195,OK,110.742,83.494,-1383.311,Port 3: NDI 8700340  s/n:34802401,8441,1,OK,0.7836273,0.1084261,-0.356537,0.4970447,8.135,-149.309,-1233.511,0.201623,4,OK,8.182,-149.218,-1233.76,OK,-14.324,-175.396,-1197.334,OK,-58.381,-189.793,-1165.832,OK,-31.472,-232.273,-1131.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8444,1,OK,0.2792229,0.4542308,-0.2509548,0.8079174,56.57,78.42,-1408.773,0.2283692,4,OK,56.588,78.278,-1408.825,OK,61.228,30.965,-1394.246,OK,109.031,20.542,-1368.186,OK,110.748,83.482,-1383.254,Port 3: NDI 8700340  s/n:34802401,8444,1,OK,0.7644398,0.0255105,-0.4139234,0.4936076,-30.279,-140.087,-1249.672,0.2573857,4,OK,-30.134,-140.06,-1249.986,OK,-60.607,-162.256,-1216.69,OK,-110.494,-172.215,-1193.22,OK,-93.062,-213.391,-1151.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8447,1,OK,0.2796236,0.454593,-0.2506291,0.8076763,56.547,78.418,-1408.779,0.2197385,4,OK,56.584,78.274,-1408.797,OK,61.212,30.964,-1394.254,OK,109.029,20.543,-1368.205,OK,110.746,83.49,-1383.353,Port 3: NDI 8700340  s/n:34802401,8447,1,OK,0.7033812,-0.01737,-0.5165652,0.4879688,-61.71,-125.269,-1271.917,0.2988787,4,OK,-61.522,-125.256,-1272.182,OK,-98.901,-148.974,-1248.468,OK,-152.744,-160.414,-1238.401,OK,-145.611,-203.147,-1195.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8450,1,OK,0.2791964,0.4543894,-0.2510295,0.8078142,56.566,78.428,-1408.768,0.2276067,4,OK,56.595,78.281,-1408.793,OK,61.224,30.967,-1394.282,OK,109.037,20.54,-1368.197,OK,110.748,83.487,-1383.283,Port 3: NDI 8700340  s/n:34802401,8450,1,OK,0.7035204,-0.0937288,-0.5776477,0.4032333,-75.834,-114.37,-1297.131,0.3247936,4,OK,-75.617,-114.384,-1297.41,OK,-120.247,-130.766,-1281.151,OK,-176.095,-131.576,-1280.455,OK,-184.561,-175.937,-1239.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8453,1,OK,0.2794601,0.4546196,-0.250763,0.8076763,56.564,78.413,-1408.763,0.2200124,4,OK,56.601,78.268,-1408.774,OK,61.235,30.956,-1394.265,OK,109.049,20.533,-1368.199,OK,110.758,83.482,-1383.335,Port 3: NDI 8700340  s/n:34802401,8453,1,OK,0.6986717,-0.1575472,-0.5995929,0.3571066,-81.484,-104.295,-1323.168,0.3276088,4,OK,-81.259,-104.323,-1323.413,OK,-128.965,-114.403,-1311.424,OK,-184.224,-107.985,-1316.093,OK,-202.341,-149.774,-1275.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8456,1,OK,0.2791851,0.4546596,-0.251083,0.8076494,56.576,78.417,-1408.775,0.2289285,4,OK,56.612,78.261,-1408.8,OK,61.247,30.957,-1394.298,OK,109.062,20.527,-1368.263,OK,110.769,83.462,-1383.312,Port 3: NDI 8700340  s/n:34802401,8456,1,OK,0.7025797,-0.1733117,-0.6017554,0.337987,-81.126,-94.509,-1346.737,0.3424848,4,OK,-80.901,-94.533,-1346.97,OK,-129.211,-102.378,-1335.81,OK,-184.002,-93.351,-1341.23,OK,-204.766,-134.297,-1301.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8459,1,OK,0.2795484,0.4545922,-0.250716,0.8076758,56.588,78.4,-1408.788,0.2215873,4,OK,56.626,78.258,-1408.822,OK,61.251,30.945,-1394.257,OK,109.072,20.519,-1368.233,OK,110.782,83.467,-1383.346,Port 3: NDI 8700340  s/n:34802401,8459,1,OK,0.7040835,-0.1859794,-0.623219,0.2850897,-74.413,-87.225,-1363.057,0.3190171,4,OK,-74.192,-87.251,-1363.277,OK,-123.505,-91.642,-1355.184,OK,-177.012,-77.636,-1362.946,OK,-203.282,-119.004,-1326.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8462,1,OK,0.279255,0.4545575,-0.2509179,0.8077341,56.593,78.404,-1408.802,0.2261865,4,OK,56.632,78.255,-1408.837,OK,61.266,30.948,-1394.293,OK,109.08,20.527,-1368.264,OK,110.778,83.465,-1383.332,Port 3: NDI 8700340  s/n:34802401,8462,1,OK,0.7068513,-0.154215,-0.668298,0.1730804,-64.166,-82.824,-1372.683,0.3453077,4,OK,-63.947,-82.847,-1372.948,OK,-113.913,-83.286,-1369.374,OK,-164.98,-62.043,-1377.994,OK,-198.298,-106.918,-1353.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8465,1,OK,0.2796412,0.4546481,-0.2506537,0.8076315,56.598,78.392,-1408.803,0.2173602,4,OK,56.636,78.243,-1408.836,OK,61.27,30.942,-1394.263,OK,109.075,20.511,-1368.257,OK,110.798,83.459,-1383.374,Port 3: NDI 8700340  s/n:34802401,8465,1,OK,0.685804,-0.1635657,-0.6903799,0.1621566,-57.19,-72.76,-1382.412,0.3474365,4,OK,-56.981,-72.792,-1382.682,OK,-107.078,-72.524,-1382.357,OK,-157.101,-50.559,-1394.304,OK,-192.595,-95.038,-1372.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8468,1,OK,0.2793738,0.4544616,-0.2507756,0.8077911,56.608,78.384,-1408.826,0.2242186,4,OK,56.64,78.245,-1408.882,OK,61.281,30.932,-1394.279,OK,109.093,20.51,-1368.269,OK,110.788,83.449,-1383.346,Port 3: NDI 8700340  s/n:34802401,8468,1,OK,0.6769121,-0.1734666,-0.6979434,0.1567617,-54.141,-63.787,-1390.729,0.3472054,4,OK,-53.942,-63.821,-1390.995,OK,-103.999,-62.769,-1392.056,OK,-153.301,-40.106,-1405.525,OK,-190.118,-83.887,-1384.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8471,1,OK,0.279517,0.4548034,-0.2507667,0.807552,56.607,78.395,-1408.824,0.2195013,4,OK,56.656,78.238,-1408.834,OK,61.285,30.939,-1394.323,OK,109.095,20.513,-1368.304,OK,110.81,83.459,-1383.415,Port 3: NDI 8700340  s/n:34802401,8471,1,OK,0.6808687,-0.1740574,-0.695084,0.1515918,-52.389,-55.696,-1398.115,0.3607458,4,OK,-52.203,-55.725,-1398.402,OK,-102.235,-54.17,-1399.035,OK,-151.405,-30.929,-1412.01,OK,-188.512,-74.47,-1390.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8474,1,OK,0.2794078,0.4545319,-0.2508476,0.8077175,56.625,78.387,-1408.848,0.2265842,4,OK,56.662,78.237,-1408.878,OK,61.287,30.935,-1394.336,OK,109.105,20.505,-1368.294,OK,110.813,83.446,-1383.39,Port 3: NDI 8700340  s/n:34802401,8474,1,OK,0.6817891,-0.1739857,-0.6953188,0.146371,-50.322,-48.862,-1403.896,0.3372229,4,OK,-50.116,-48.888,-1404.155,OK,-100.176,-46.983,-1404.889,OK,-149.149,-23.26,-1417.675,OK,-186.579,-66.715,-1396.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8477,1,OK,0.2793014,0.4545468,-0.2508813,0.8077355,56.624,78.385,-1408.848,0.2237311,4,OK,56.661,78.234,-1408.884,OK,61.297,30.933,-1394.333,OK,109.107,20.502,-1368.306,OK,110.809,83.452,-1383.382,Port 3: NDI 8700340  s/n:34802401,8477,1,OK,0.6765503,-0.1740634,-0.7049783,0.1224224,-49.431,-44.986,-1408.24,0.3100016,4,OK,-49.23,-45.008,-1408.463,OK,-99.165,-41.666,-1410.63,OK,-147.068,-16.127,-1423.914,OK,-186.272,-59.21,-1405.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8480,1,OK,0.2794129,0.4545587,-0.2507524,0.8077302,56.625,78.381,-1408.843,0.2203671,4,OK,56.661,78.234,-1408.878,OK,61.299,30.928,-1394.314,OK,109.108,20.505,-1368.289,OK,110.816,83.456,-1383.388,Port 3: NDI 8700340  s/n:34802401,8480,1,OK,0.6696174,-0.1789836,-0.7131148,0.1050938,-49.195,-40.948,-1412.232,0.3323897,4,OK,-48.981,-40.971,-1412.469,OK,-98.727,-36.285,-1415.913,OK,-145.593,-9.317,-1430.095,OK,-186.384,-51.623,-1413.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8483,1,OK,0.2794135,0.4544893,-0.2507988,0.8077546,56.633,78.384,-1408.88,0.2235534,4,OK,56.672,78.24,-1408.923,OK,61.298,30.932,-1394.346,OK,109.115,20.5,-1368.322,OK,110.813,83.451,-1383.413,Port 3: NDI 8700340  s/n:34802401,8483,1,OK,0.6686044,-0.1807014,-0.7145937,0.0983416,-50.274,-37.677,-1415.929,0.3514703,4,OK,-50.042,-37.709,-1416.194,OK,-99.734,-32.467,-1419.818,OK,-146.231,-4.838,-1434.186,OK,-187.553,-46.883,-1418.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
